month_full,product_pack,active_ingredients,dosage,value,quantity,shortage,base_no_shortage_estimate,price_per_piece,xaxis_months
2014-09-01,Allopurinol 100mg tablets,Allopurinol,Tablet,349700.96,9970610,,349700.96,0.0350731760644534,Sep 14
2014-10-01,Allopurinol 100mg tablets,Allopurinol,Tablet,390209.68,10391774,,390209.68,0.0375498620351058,Oct 14
2014-11-01,Allopurinol 100mg tablets,Allopurinol,Tablet,350818.89,9342773,,350818.89,0.0375497606545723,Nov 14
2014-12-01,Allopurinol 100mg tablets,Allopurinol,Tablet,402381.35,10710985,,402381.35,0.0375671658582287,Dec 14
2015-01-01,Allopurinol 100mg tablets,Allopurinol,Tablet,552474.37,9911060,,552474.37,0.0557432171735415,Jan 15
2015-02-01,Allopurinol 100mg tablets,Allopurinol,Tablet,512791.32,9199566,,512791.32,0.0557408164689508,Feb 15
2015-03-01,Allopurinol 100mg tablets,Allopurinol,Tablet,568784.88,10203501,,568784.88,0.05574409019022,Mar 15
2015-04-01,Allopurinol 100mg tablets,Allopurinol,Tablet,462448.31,10105038,,462448.31,0.0457641336925205,Apr 15
2015-05-01,Allopurinol 100mg tablets,Allopurinol,Tablet,458057.78,10011568,,458057.78,0.0457528511018454,May 15
2015-06-01,Allopurinol 100mg tablets,Allopurinol,Tablet,476173.3,10408302,,476173.3,0.0457493739132473,Jun 15
2015-07-01,Allopurinol 100mg tablets,Allopurinol,Tablet,441298.35,11017456,,441298.35,0.0400544690171669,Jul 15
2015-08-01,Allopurinol 100mg tablets,Allopurinol,Tablet,401573.32,10027633,,401573.32,0.0400466710339319,Aug 15
2015-09-01,Allopurinol 100mg tablets,Allopurinol,Tablet,427576.93,10679480,,427576.93,0.0400372424500069,Sep 15
2015-10-01,Allopurinol 100mg tablets,Allopurinol,Tablet,398765.77,10721949,,398765.77,0.0371915376579389,Oct 15
2015-11-01,Allopurinol 100mg tablets,Allopurinol,Tablet,385253.15,10356125,,385253.15,0.037200511774433,Nov 15
2015-12-01,Allopurinol 100mg tablets,Allopurinol,Tablet,428893.78,11531804,,428893.78,0.0371922537011555,Dec 15
2016-01-01,Allopurinol 100mg tablets,Allopurinol,Tablet,323064.8,10257981,,323064.8,0.0314939947734354,Jan 16
2016-02-01,Allopurinol 100mg tablets,Allopurinol,Tablet,319195.31,10136521,,319195.31,0.0314896314031214,Feb 16
2016-03-01,Allopurinol 100mg tablets,Allopurinol,Tablet,338252.2,10747481,,338252.2,0.0314726957879712,Mar 16
2016-04-01,Allopurinol 100mg tablets,Allopurinol,Tablet,351686.27,11044448,,351686.27,0.0318428109761574,Apr 16
2016-05-01,Allopurinol 100mg tablets,Allopurinol,Tablet,340434.46,10689867,,340434.46,0.0318464635715299,May 16
2016-06-01,Allopurinol 100mg tablets,Allopurinol,Tablet,318956.32,11140627,,318956.32,0.0286300151688051,Jun 16
2016-07-01,Allopurinol 100mg tablets,Allopurinol,Tablet,312310.73,11035837,,312310.73,0.0282996867387585,Jul 16
2016-08-01,Allopurinol 100mg tablets,Allopurinol,Tablet,318273.9,11253455,,318273.9,0.028282327516305,Aug 16
2016-09-01,Allopurinol 100mg tablets,Allopurinol,Tablet,320987.5,11348936,,320987.5,0.0282834884256991,Sep 16
2016-10-01,Allopurinol 100mg tablets,Allopurinol,Tablet,311964.83,11028747,,311964.83,0.028286516138234,Oct 16
2016-11-01,Allopurinol 100mg tablets,Allopurinol,Tablet,320707.01,11336966,,320707.01,0.0282886100214114,Nov 16
2016-12-01,Allopurinol 100mg tablets,Allopurinol,Tablet,334793.61,11837616,,334793.61,0.0282821819866433,Dec 16
2017-01-01,Allopurinol 100mg tablets,Allopurinol,Tablet,301179.74,10931704,,301179.74,0.0275510332149498,Jan 17
2017-02-01,Allopurinol 100mg tablets,Allopurinol,Tablet,283504.46,10289504,,283504.46,0.0275527819416757,Feb 17
2017-03-01,Allopurinol 100mg tablets,Allopurinol,Tablet,327911.53,11899566,,327911.53,0.0275565957615597,Mar 17
2017-04-01,Allopurinol 100mg tablets,Allopurinol,Tablet,287616.59,10709222,,287616.59,0.0268569079994793,Apr 17
2017-05-01,Allopurinol 100mg tablets,Allopurinol,Tablet,314477.17,11710838,,314477.17,0.0268535155212633,May 17
2017-06-01,Allopurinol 100mg tablets,Allopurinol,Tablet,318039.39,11843880,,318039.39,0.0268526352850586,Jun 17
2017-07-01,Allopurinol 100mg tablets,Allopurinol,Tablet,308339.26,11639482,,308339.26,0.0264908060341517,Jul 17
2017-08-01,Allopurinol 100mg tablets,Allopurinol,Tablet,283177.01,11797209,,283177.01,0.0240037291871323,Aug 17
2017-09-01,Allopurinol 100mg tablets,Allopurinol,Tablet,278214.62,11597396,,278214.62,0.0239894041731437,Sep 17
2017-10-01,Allopurinol 100mg tablets,Allopurinol,Tablet,292046.91,11822637,,292046.91,0.0247023493997151,Oct 17
2017-11-01,Allopurinol 100mg tablets,Allopurinol,Tablet,294556.62,11928894,,294556.62,0.0246927016033507,Nov 17
2017-12-01,Allopurinol 100mg tablets,Allopurinol,Tablet,297111.31,12035887,,297111.31,0.0246854519322091,Dec 17
2018-01-01,Allopurinol 100mg tablets,Allopurinol,Tablet,242436.49,12082628,,242436.49,0.0200648807527634,Jan 18
2018-02-01,Allopurinol 100mg tablets,Allopurinol,Tablet,218423.35,10895616,,218423.35,0.0200469023504499,Feb 18
2018-03-01,Allopurinol 100mg tablets,Allopurinol,Tablet,243891.91,12163073,,243891.91,0.0200518331181602,Mar 18
2018-04-01,Allopurinol 100mg tablets,Allopurinol,Tablet,161333.9,11809280,,161333.9,0.0136616203528073,Apr 18
2018-05-01,Allopurinol 100mg tablets,Allopurinol,Tablet,170047.97,12462075,,170047.97,0.0136452372498159,May 18
2018-06-01,Allopurinol 100mg tablets,Allopurinol,Tablet,166997.74,12241243,,166997.74,0.0136422208104193,Jun 18
2018-07-01,Allopurinol 100mg tablets,Allopurinol,Tablet,220487.27,12567893,,220487.27,0.0175436940782357,Jul 18
2018-08-01,Allopurinol 100mg tablets,Allopurinol,Tablet,265042.24,12981440,,265042.24,0.0204170138289743,Aug 18
2018-09-01,Allopurinol 100mg tablets,Allopurinol,Tablet,255473.29,12512148,,255473.29,0.0204180201512962,Sep 18
2018-10-01,Allopurinol 100mg tablets,Allopurinol,Tablet,1287013.15,14175550,TRUE,289436.665555706,0.0907910557262328,Oct 18
2018-11-01,Allopurinol 100mg tablets,Allopurinol,Tablet,1053146.76,13368012,TRUE,272948.338398769,0.0787811052234244,Nov 18
2018-12-01,Allopurinol 100mg tablets,Allopurinol,Tablet,892063.83,13100724,TRUE,267490.846628569,0.0680927122806343,Dec 18
2019-01-01,Allopurinol 100mg tablets,Allopurinol,Tablet,810150.3,13281106,TRUE,271173.8899395,0.061000213385843,Jan 19
2019-02-01,Allopurinol 100mg tablets,Allopurinol,Tablet,617361.58,11975559,TRUE,244517.204985036,0.0515517964547626,Feb 19
2019-03-01,Allopurinol 100mg tablets,Allopurinol,Tablet,452305.82,12975541,,264934.85761197,0.03485834001064,Mar 19
2019-04-01,Allopurinol 100mg tablets,Allopurinol,Tablet,788801.74,12833169,,262027.903246989,0.0614658577316328,Apr 19
2019-05-01,Allopurinol 100mg tablets,Allopurinol,Tablet,845198.92,13749447,,280736.485915179,0.0614714846349821,May 19
2019-06-01,Allopurinol 100mg tablets,Allopurinol,Tablet,783631.73,12751015,,260350.48121948,0.06145641974384,Jun 19
2019-07-01,Allopurinol 100mg tablets,Allopurinol,Tablet,574658.44,13276984,,271089.726860437,0.0432823026675335,Jul 19
2019-08-01,Allopurinol 100mg tablets,Allopurinol,Tablet,698530.15,14267535,,291314.817139323,0.0489594138020338,Aug 19
2019-09-01,Allopurinol 100mg tablets,Allopurinol,Tablet,649620.97,13268739,,270921.380284289,0.0489587571207784,Sep 19
2019-10-01,Allopurinol 100mg tablets,Allopurinol,Tablet,675016.74,14091946,,287729.637398977,0.0479008889191032,Oct 19
2019-11-01,Allopurinol 100mg tablets,Allopurinol,Tablet,646116.52,13489047,,275419.633467781,0.0478993452984484,Nov 19
2019-12-01,Allopurinol 100mg tablets,Allopurinol,Tablet,671372.77,14017679,,286213.252296401,0.0478947170926086,Dec 19
2020-01-01,Allopurinol 100mg tablets,Allopurinol,Tablet,570272.05,14116545,,288231.900276679,0.0403974237322234,Jan 20
2020-02-01,Allopurinol 100mg tablets,Allopurinol,Tablet,521346.8,12908498,,263565.972286966,0.0403878747163303,Feb 20
2020-03-01,Allopurinol 100mg tablets,Allopurinol,Tablet,617160.12,15281448,,312016.913204985,0.0403862330323671,Mar 20
2020-04-01,Allopurinol 100mg tablets,Allopurinol,Tablet,543430.13,13692552,,279574.802658671,0.0396880092184423,Apr 20
2020-05-01,Allopurinol 100mg tablets,Allopurinol,Tablet,526851.13,13275621,,271061.897098971,0.0396856109405353,May 20
2020-06-01,Allopurinol 100mg tablets,Allopurinol,Tablet,604044.41,13739747,,280538.431119711,0.0439632847679073,Jun 20
2020-07-01,Allopurinol 100mg tablets,Allopurinol,Tablet,613605.51,14422884,,294486.736151807,0.0425438844269981,Jul 20
2020-08-01,Allopurinol 100mg tablets,Allopurinol,Tablet,558646.43,13134285,,268176.095802867,0.0425334481473487,Aug 20
2020-09-01,Allopurinol 100mg tablets,Allopurinol,Tablet,605371,14231135,,290571.601205816,0.0425384904296109,Sep 20
2020-10-01,Allopurinol 100mg tablets,Allopurinol,Tablet,607045.85,14392232,,293860.88299813,0.0421787148789708,Oct 20
2020-11-01,Allopurinol 100mg tablets,Allopurinol,Tablet,584125.03,13847795,,282744.557361018,0.0421818080062566,Nov 20
2020-12-01,Allopurinol 100mg tablets,Allopurinol,Tablet,635792.25,15074060,,307782.460841848,0.0421779036304751,Dec 20
2021-01-01,Allopurinol 100mg tablets,Allopurinol,Tablet,618901.01,13857313,,282938.896076818,0.0446624111037977,Jan 21
2021-02-01,Allopurinol 100mg tablets,Allopurinol,Tablet,582922.84,13052570,,266507.637286204,0.044659621821603,Feb 21
2014-01-01,Allopurinol 300mg tablets,Allopurinol,Tablet,268738.16,6906158,,268738.16,0.038912831128393,Jan 14
2014-02-01,Allopurinol 300mg tablets,Allopurinol,Tablet,243185.28,6247706,,243185.28,0.0389239314397957,Feb 14
2014-03-01,Allopurinol 300mg tablets,Allopurinol,Tablet,262033.37,6736079,,262033.37,0.03889998469436,Mar 14
2014-04-01,Allopurinol 300mg tablets,Allopurinol,Tablet,244297.91,6779715,,244297.91,0.0360336548070236,Apr 14
2014-05-01,Allopurinol 300mg tablets,Allopurinol,Tablet,255384.72,7079700,,255384.72,0.0360728166447731,May 14
2014-06-01,Allopurinol 300mg tablets,Allopurinol,Tablet,242376.36,6721580,,242376.36,0.0360594324548692,Jun 14
2014-07-01,Allopurinol 300mg tablets,Allopurinol,Tablet,278776.28,7503423,,278776.28,0.0371532139398245,Jul 14
2014-08-01,Allopurinol 300mg tablets,Allopurinol,Tablet,262680.37,7076184,,262680.37,0.0371217551719967,Aug 14
2014-09-01,Allopurinol 300mg tablets,Allopurinol,Tablet,263891.02,7104229,,263891.02,0.0371456241064301,Sep 14
2014-10-01,Allopurinol 300mg tablets,Allopurinol,Tablet,309714.04,7421111,,309714.04,0.0417341877786224,Oct 14
2014-11-01,Allopurinol 300mg tablets,Allopurinol,Tablet,280335.44,6716482,,280335.44,0.0417384339003663,Nov 14
2014-12-01,Allopurinol 300mg tablets,Allopurinol,Tablet,317853.81,7612135,,317853.81,0.0417561971772702,Dec 14
2015-01-01,Allopurinol 300mg tablets,Allopurinol,Tablet,300590.24,7075825,,300590.24,0.0424812993537856,Jan 15
2015-02-01,Allopurinol 300mg tablets,Allopurinol,Tablet,277111.7,6525174,,277111.7,0.0424680935711446,Feb 15
2015-03-01,Allopurinol 300mg tablets,Allopurinol,Tablet,304692.66,7180362,,304692.66,0.0424341641828086,Mar 15
2015-04-01,Allopurinol 300mg tablets,Allopurinol,Tablet,301880.36,7103485,,301880.36,0.0424975008745707,Apr 15
2015-05-01,Allopurinol 300mg tablets,Allopurinol,Tablet,296648.52,6986768,,296648.52,0.0424586189207943,May 15
2015-06-01,Allopurinol 300mg tablets,Allopurinol,Tablet,306797.34,7228260,,306797.34,0.0424441483842584,Jun 15
2015-07-01,Allopurinol 300mg tablets,Allopurinol,Tablet,306146.83,7591392,,306146.83,0.040328154572969,Jul 15
2015-08-01,Allopurinol 300mg tablets,Allopurinol,Tablet,278299.79,6904963,,278299.79,0.0403043129992152,Aug 15
2015-09-01,Allopurinol 300mg tablets,Allopurinol,Tablet,294644.72,7311856,,294644.72,0.0402968439203398,Sep 15
2015-10-01,Allopurinol 300mg tablets,Allopurinol,Tablet,297814.39,7385685,,297814.39,0.0403231914169099,Oct 15
2015-11-01,Allopurinol 300mg tablets,Allopurinol,Tablet,284717.26,7068311,,284717.26,0.040280805414476,Nov 15
2015-12-01,Allopurinol 300mg tablets,Allopurinol,Tablet,318086.43,7897163,,318086.43,0.0402785696584964,Dec 15
2016-01-01,Allopurinol 300mg tablets,Allopurinol,Tablet,245522.28,6948548,,245522.28,0.0353343288410759,Jan 16
2016-02-01,Allopurinol 300mg tablets,Allopurinol,Tablet,244916.19,6937166,,244916.19,0.0353049343204415,Feb 16
2016-03-01,Allopurinol 300mg tablets,Allopurinol,Tablet,257070.48,7278585,,257070.48,0.0353187439591624,Mar 16
2016-04-01,Allopurinol 300mg tablets,Allopurinol,Tablet,266100.85,7463426,,266100.85,0.0356539811609306,Apr 16
2016-05-01,Allopurinol 300mg tablets,Allopurinol,Tablet,255829.52,7171455,,255829.52,0.0356733075784482,May 16
2016-06-01,Allopurinol 300mg tablets,Allopurinol,Tablet,240388.04,7407714,,240388.04,0.0324510422513612,Jun 16
2016-07-01,Allopurinol 300mg tablets,Allopurinol,Tablet,230126.85,7331545,,230126.85,0.0313885886262718,Jul 16
2016-08-01,Allopurinol 300mg tablets,Allopurinol,Tablet,233956.19,7452056,,233956.19,0.0313948513000976,Aug 16
2016-09-01,Allopurinol 300mg tablets,Allopurinol,Tablet,234778.89,7481421,,234778.89,0.031381590475927,Sep 16
2016-10-01,Allopurinol 300mg tablets,Allopurinol,Tablet,226996.74,7238210,,226996.74,0.0313608944752915,Oct 16
2016-11-01,Allopurinol 300mg tablets,Allopurinol,Tablet,234247.99,7465448,,234247.99,0.0313776199365396,Nov 16
2016-12-01,Allopurinol 300mg tablets,Allopurinol,Tablet,243036.09,7745750,,243036.09,0.0313767020624213,Dec 16
2017-01-01,Allopurinol 300mg tablets,Allopurinol,Tablet,220456.86,7191883,,220456.86,0.0306535659715265,Jan 17
2017-02-01,Allopurinol 300mg tablets,Allopurinol,Tablet,205471.56,6707745,,205471.56,0.0306319873519342,Feb 17
2017-03-01,Allopurinol 300mg tablets,Allopurinol,Tablet,237267.39,7742986,,237267.39,0.030642879891556,Mar 17
2017-04-01,Allopurinol 300mg tablets,Allopurinol,Tablet,212271.52,6934895,,212271.52,0.0306091901896135,Apr 17
2017-05-01,Allopurinol 300mg tablets,Allopurinol,Tablet,230892.45,7538233,,230892.45,0.0306295188806183,May 17
2017-06-01,Allopurinol 300mg tablets,Allopurinol,Tablet,232678.67,7593608,,232678.67,0.0306413854915871,Jun 17
2017-07-01,Allopurinol 300mg tablets,Allopurinol,Tablet,228750.2,7463891,,228750.2,0.0306475804643985,Jul 17
2017-08-01,Allopurinol 300mg tablets,Allopurinol,Tablet,212158.4,7535664,,212158.4,0.02815390919765,Aug 17
2017-09-01,Allopurinol 300mg tablets,Allopurinol,Tablet,207387.44,7361178,,207387.44,0.0281731320720678,Sep 17
2017-10-01,Allopurinol 300mg tablets,Allopurinol,Tablet,221596.21,7482904,,221596.21,0.0296136646948832,Oct 17
2017-11-01,Allopurinol 300mg tablets,Allopurinol,Tablet,222309.82,7515491,,222309.82,0.0295802123906475,Nov 17
2017-12-01,Allopurinol 300mg tablets,Allopurinol,Tablet,225036.27,7609067,,225036.27,0.0295747520688147,Dec 17
2018-01-01,Allopurinol 300mg tablets,Allopurinol,Tablet,205332.01,7574113,,205332.01,0.0271097104043734,Jan 18
2018-02-01,Allopurinol 300mg tablets,Allopurinol,Tablet,184923.97,6827505,,184923.97,0.0270851460379743,Feb 18
2018-03-01,Allopurinol 300mg tablets,Allopurinol,Tablet,204162.09,7541994,,204162.09,0.0270700414240584,Mar 18
2018-04-01,Allopurinol 300mg tablets,Allopurinol,Tablet,235951.94,7360650,,235951.94,0.0320558564800663,Apr 18
2018-05-01,Allopurinol 300mg tablets,Allopurinol,Tablet,244705.15,7641493,,244705.15,0.0320232119560929,May 18
2018-06-01,Allopurinol 300mg tablets,Allopurinol,Tablet,239270.08,7460224,,239270.08,0.032072774222329,Jun 18
2018-07-01,Allopurinol 300mg tablets,Allopurinol,Tablet,284671.86,7617708,,284671.86,0.0373697521616738,Jul 18
2018-08-01,Allopurinol 300mg tablets,Allopurinol,Tablet,334476.84,7754797,,334476.84,0.0431316048634155,Aug 18
2018-09-01,Allopurinol 300mg tablets,Allopurinol,Tablet,814096.84,6903960,TRUE,297778.874712826,0.117917374955822,Sep 18
2018-10-01,Allopurinol 300mg tablets,Allopurinol,Tablet,1582451.72,7607360,TRUE,328117.645573753,0.208015884617002,Oct 18
2018-11-01,Allopurinol 300mg tablets,Allopurinol,Tablet,1414978.05,7656719,TRUE,330246.578458206,0.184802139140799,Nov 18
2018-12-01,Allopurinol 300mg tablets,Allopurinol,Tablet,1255815.36,7649675,TRUE,329942.759433548,0.164165844954197,Dec 18
2019-01-01,Allopurinol 300mg tablets,Allopurinol,Tablet,1012057.19,7682104,TRUE,331341.474247664,0.131742188077641,Jan 19
2019-02-01,Allopurinol 300mg tablets,Allopurinol,Tablet,799722.65,6977386,TRUE,300945.855931527,0.114616369224807,Feb 19
2019-03-01,Allopurinol 300mg tablets,Allopurinol,Tablet,622998.36,7505712,,323733.404202596,0.0830032327379468,Mar 19
2019-04-01,Allopurinol 300mg tablets,Allopurinol,Tablet,1689779.07,7451827,,321409.257674531,0.226760372993093,Apr 19
2019-05-01,Allopurinol 300mg tablets,Allopurinol,Tablet,1801860.28,7946535,,342746.807653302,0.226747919690783,May 19
2019-06-01,Allopurinol 300mg tablets,Allopurinol,Tablet,1653816.41,7293300,,314571.733750348,0.226758313794853,Jun 19
2019-07-01,Allopurinol 300mg tablets,Allopurinol,Tablet,427687.09,7572039,,326594.194158372,0.0564824203890128,Jul 19
2019-08-01,Allopurinol 300mg tablets,Allopurinol,Tablet,514060.99,8105928,,349621.683547296,0.0634179072402321,Aug 19
2019-09-01,Allopurinol 300mg tablets,Allopurinol,Tablet,478153.55,7542627,,325325.607396129,0.0633935033510208,Sep 19
2019-10-01,Allopurinol 300mg tablets,Allopurinol,Tablet,656840.54,7982112,,344281.300759527,0.0822890658512434,Oct 19
2019-11-01,Allopurinol 300mg tablets,Allopurinol,Tablet,627583.19,7624111,,328840.14308682,0.0823155893192006,Nov 19
2019-12-01,Allopurinol 300mg tablets,Allopurinol,Tablet,650156.11,7898672,,340682.399649724,0.0823120785367464,Dec 19
2020-01-01,Allopurinol 300mg tablets,Allopurinol,Tablet,452445.11,7943072,,342597.44290566,0.0569609730341107,Jan 20
2020-02-01,Allopurinol 300mg tablets,Allopurinol,Tablet,411547.65,7224813,,311617.779528068,0.0569630867954645,Feb 20
2020-03-01,Allopurinol 300mg tablets,Allopurinol,Tablet,488909.77,8577144,,369945.985864615,0.057001464590078,Mar 20
2020-04-01,Allopurinol 300mg tablets,Allopurinol,Tablet,445651.27,7674029,,330993.186538392,0.0580726590947207,Apr 20
2020-05-01,Allopurinol 300mg tablets,Allopurinol,Tablet,430379.88,7410594,,319630.812211198,0.0580762999565217,May 20
2020-06-01,Allopurinol 300mg tablets,Allopurinol,Tablet,497189.3,7671483,,330883.373472409,0.0648100634518776,Jun 20
2020-07-01,Allopurinol 300mg tablets,Allopurinol,Tablet,496579.66,7968176,,343680.218714151,0.0623203679236001,Jul 20
2020-08-01,Allopurinol 300mg tablets,Allopurinol,Tablet,452378.42,7258864,,313086.453805272,0.0623208287136941,Aug 20
2020-09-01,Allopurinol 300mg tablets,Allopurinol,Tablet,487499,7823443,,337437.652147454,0.062312590505229,Sep 20
2020-10-01,Allopurinol 300mg tablets,Allopurinol,Tablet,504528.71,7872399,,339549.202995147,0.0640883052294478,Oct 20
2020-11-01,Allopurinol 300mg tablets,Allopurinol,Tablet,484371.36,7559045,,326033.742084777,0.0640783802715819,Nov 20
2020-12-01,Allopurinol 300mg tablets,Allopurinol,Tablet,525083.31,8194081,,353423.863910821,0.0640808054008741,Dec 20
2021-01-01,Allopurinol 300mg tablets,Allopurinol,Tablet,474761.85,7535275,,325008.503837173,0.0630052453294671,Jan 21
2021-02-01,Allopurinol 300mg tablets,Allopurinol,Tablet,445093.5,7063421,,304656.683555951,0.0630138710406756,Feb 21
2014-01-01,Baclofen 10mg tablets,Baclofen,Tablet,137202.43,6491190,,137202.43,0.021136714531542,Jan 14
2014-02-01,Baclofen 10mg tablets,Baclofen,Tablet,124302.62,5885953,,124302.62,0.0211185206541744,Feb 14
2014-03-01,Baclofen 10mg tablets,Baclofen,Tablet,133133.47,6303269,,133133.47,0.0211213371982062,Mar 14
2014-04-01,Baclofen 10mg tablets,Baclofen,Tablet,127158.45,6314752,,127158.45,0.0201367290433575,Apr 14
2014-05-01,Baclofen 10mg tablets,Baclofen,Tablet,132917.41,6578221,,132917.41,0.020205677188407,May 14
2014-06-01,Baclofen 10mg tablets,Baclofen,Tablet,127169.05,6319442,,127169.05,0.0201234618499545,Jun 14
2014-07-01,Baclofen 10mg tablets,Baclofen,Tablet,144832.64,6788624,,144832.64,0.0213346091932621,Jul 14
2014-08-01,Baclofen 10mg tablets,Baclofen,Tablet,136230.27,6385171,,136230.27,0.0213354145096506,Aug 14
2014-09-01,Baclofen 10mg tablets,Baclofen,Tablet,140187.26,6578329,,140187.26,0.0213104665333704,Sep 14
2014-10-01,Baclofen 10mg tablets,Baclofen,Tablet,155802.65,6964009,,155802.65,0.0223725515001488,Oct 14
2014-11-01,Baclofen 10mg tablets,Baclofen,Tablet,139699.12,6238461,,139699.12,0.0223932024260471,Nov 14
